CB,Tyrann Mathieu,-3.15465921447,11.1980673749
CB,Jeremy Jones,-6.48948072097,-4.49672209973
CB,Nickell Robey,6.76534611768,4.14057761665
CB,Curtis Brown,8.31237178172,3.94864440673
CB,Jalil Brown,-5.70370774565,-8.67266197717
CB,B.W. Webb,11.9962987408,-0.445435117091
CB,Nevin Lawson,-1.83720461362,-0.957981024431
CB,Will Davis,5.55564273639,-1.73026766722
CB,Chaz Powell,-0.988101947779,-2.04859306998
CB,Antone Exum,-5.13714995556,-1.68610473382
CB,Bennett Jackson,6.607824337,1.13165597253
CB,Phillip Gaines,1.62142724912,3.65186114621
CB,Lavelle Westbrooks,0.110172399573,-0.203907113755
CB,Victor Hampton,-5.89239286545,-4.59490860203
CB,Rashad Carmichael,-5.91918595467,2.48508272423
CB,Ryan Steed,-0.179283356374,2.87716393887
CB,Dwayne Gratz,3.78851318354,-7.63440656573
CB,Coty Sensabaugh,1.36136926,-0.350887934623
CB,Kyle Fuller,6.85799167846,2.10419988072
CB,Asa Jackson,-3.59217954784,-3.83607363305
CB,Trumaine Johnson,0.50009558731,-4.24947622396
CB,Logan Ryan,-5.57395737961,1.41706031736
CB,Josh Thomas,5.80652467271,1.20149318744
CB,Richard Sherman,4.40119420255,-1.6646272259
CB,Curtis Marsh,2.76485026907,2.51860785163
CB,Cortez Allen,7.2474845839,-3.90133919767
CB,Brandyn Thompson,-7.07074206019,2.54592977501
CB,Johnthan Banks,3.8207550184,4.49965172734
CB,Micah Hyde,-0.476564069658,2.92462994765
CB,Justin Rogers,-7.32534980526,1.58001334937
CB,Leon McFadden,-1.72223003383,5.02412657344
CB,Brandon Burton,-4.23600139754,-2.71851806902
CB,Robert Blanton,-4.92160960365,3.3321914742
CB,Steve Williams,8.40446361253,1.91288558342
CB,Adrian Bushell,-5.73384390921,-1.58761018887
CB,Robert Alford,11.5384948934,-3.40093003057
CB,Bene Benwikere,2.91383564102,4.45645050669
CB,Casey Hayward,-2.79090253064,-3.90587075534
CB,Kevin Rutland,-5.42429115465,3.35280974494
CB,Charles Brown,-6.98700164378,-2.52337162109
CB,Jordan Poyer,-3.66021920544,7.30093930674
CB,Jimmy Smith,1.08837801875,-9.34126363858
CB,Buster Skrine,0.850807571259,-5.32562739366
CB,Cliff Harris,-2.63273553348,1.06373439723
CB,Brandon McGee,-2.42883977645,1.09303170227
CB,Aaron Williams,5.9464636793,-3.81553630047
CB,Bashaud Breeland,1.96921929224,3.66515099604
CB,Josh Norman,2.16343182989,0.662976401982
CB,Rashaad Reynolds,1.94659181133,-5.43841311026
CB,Brandon Dixon,-5.88375820835,-1.56233642361
CB,Jamar Taylor,4.79086616926,-7.67100787618
CB,Demetrius McCray,5.97983895696,10.2779279434
CB,Lamarcus Joyner,2.55634309202,0.535950792085
CB,Blidi Wreh-Wilson,6.85571108702,0.146340769976
CB,Andre Hal,-3.83497419724,0.18793518579
CB,Mike Edwards,3.05999744272,0.513855470273
CB,Pierre Desir,11.6084476183,2.72152624786
CB,Josh Johnson,-6.93290278043,-0.507055452767
CB,Marcus Gilchrist,-2.16543503685,-11.0861451605
CB,Marc Anthony,-2.72580685314,3.10052124634
CB,Brandon Harris,-7.42311390372,2.53988605039
CB,Davon House,-11.9172704043,2.00976121731
CB,Trevin Wade,-5.38707612175,-2.65879217857
CB,Terrence Frederick,-0.287050965283,-1.15508281409
CB,Jamell Fleming,2.49303234661,-8.434192228
CB,Prince Amukamara,7.35096167775,-0.947640128853
CB,Dwight Bentley,-7.6705877289,2.64941279669
CB,Josh Robinson,12.0427936594,-3.42414897808
CB,Khalid Wooten,-4.63543565433,-1.70466431223
CB,Antonio Fenelus,-12.9807694082,-3.88102297945
CB,Leonard Johnson,-2.03199776061,0.0830763620062
CB,Darius Slay,2.9115564053,0.537313561728
CB,Ross Cockrell,1.71865317527,4.65422733833
CB,Demetri Goodson,2.71696216681,3.54029404232
CB,DeAndre Presley,-7.01006156115,7.5971515508
CB,Stephon Gilmore,2.01201509629,-0.394267753751
CB,Marcus Roberson,0.327147548448,6.77277310112
